# 2023.11.28 created by TopoDroid v 6.1.43
# Nunley_Mountain_11_25_23_contra
# from to tape compass clino extend (declination undefined)
# units tape feet compass clino degrees
CCC15@Nunley_Mountain_11_25_23_contra,-,32.55,185.7,-6.8,2,
CCC15@Nunley_Mountain_11_25_23_contra,CCC16@Nunley_Mountain_11_25_23_contra,39.91,211.2,11.4,,-1,
CCC16@Nunley_Mountain_11_25_23_contra,-,39.86,30.8,-11.1,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,35.09,86.5,1.4,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,16.77,267.3,2.1,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,1.38,81.4,82.5,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,7.34,209.4,-76.2,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,38.34,55.4,1.2,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,34.66,71.4,0.9,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,36.27,83.4,1.3,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,37.76,101.9,1.5,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,40.63,123.1,1.1,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,47.42,143.2,0.8,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,50.70,155.0,2.0,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,23.65,141.7,-7.4,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,20.01,110.1,-8.7,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,17.62,86.1,-11.8,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,17.20,57.8,-13.7,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,20.90,204.9,1.8,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,21.48,227.4,1.3,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,16.08,269.6,0.1,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,22.82,318.0,0.9,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,16.99,145.3,-13.3,2,
CCC16@Nunley_Mountain_11_25_23_contra,-,10.85,168.0,-20.9,2,
CCC16@Nunley_Mountain_11_25_23_contra,CCC17@Nunley_Mountain_11_25_23_contra,29.96,193.9,2.5,,-1,
CCC17@Nunley_Mountain_11_25_23_contra,-,30.02,14.2,-2.2,2,
CCC17@Nunley_Mountain_11_25_23_contra,-,43.53,76.1,-0.4,2,
CCC17@Nunley_Mountain_11_25_23_contra,-,2.70,263.9,-2.3,2,
CCC17@Nunley_Mountain_11_25_23_contra,-,1.61,318.4,69.3,2,
CCC17@Nunley_Mountain_11_25_23_contra,-,2.07,71.7,-79.6,2,
CCC17@Nunley_Mountain_11_25_23_contra,-,9.02,338.2,-7.1,2,
CCC17@Nunley_Mountain_11_25_23_contra,-,2.86,303.6,-0.3,2,
CCC17@Nunley_Mountain_11_25_23_contra,-,4.06,193.9,-3.9,2,
CCC17@Nunley_Mountain_11_25_23_contra,-,12.90,187.9,-1.7,2,
CCC17@Nunley_Mountain_11_25_23_contra,CCC18@Nunley_Mountain_11_25_23_contra,52.33,160.5,-10.4,,-1,
CCC18@Nunley_Mountain_11_25_23_contra,-,52.15,341.0,10.0,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,15.83,94.8,-5.0,2,
CCC18@Nunley_Mountain_11_25_23_contra,-,43.93,268.0,3.8,2,
